note_id,comment_id,user_id,nickname,content,time,like_count,gender,ip_location,level
67bc2b5c000000001201c1f9,67bc2f5c00000000190015d0,5a1310454eacab57c5d9f530,素素啊,说的太对了，我就是走了一段弯路,1970-01-01 08:00:00,0,女性,宁夏,一级
